Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID312722,312722,2,20.868,270.546,268.250,0,1523,1523,5,1,-10921639,100.515,51,11,255,9750,94.828,5.094,0.841,0.969
ID312717,312717,0,10.378,266.939,125.234,0,1524,1524,5,1,-10921639,33.907,4,1,255,3289,72.540,2.000,0.907,0.445
ID312718,312718,1,21.849,155.582,209.881,0,1524,1524,5,1,-10921639,109.113,42,8,255,10584,106.327,5.149,0.901,0.973
ID312719,312719,2,21.122,273.378,268.206,0,1524,1524,5,1,-10921639,101.278,51,13,255,9824,95.668,5.107,0.847,0.971
ID312728,312728,2,21.444,276.143,268.136,0,1525,1525,5,1,-10921639,102.021,51,13,255,9896,96.770,5.131,0.848,0.968
ID312726,312726,0,10.342,266.899,125.289,0,1525,1525,5,1,-10921639,34.072,4,1,255,3305,72.310,2.000,0.900,0.446
ID312727,312727,1,22.051,159.878,205.947,0,1525,1525,5,1,-10921639,107.289,45,9,255,10407,104.533,5.102,0.897,0.971
ID312724,312724,1,21.471,164.154,202.431,0,1526,1526,5,1,-10921639,104.062,47,9,255,10094,102.851,5.142,0.892,0.954
ID312725,312725,2,21.545,278.866,268.030,0,1526,1526,5,1,-10921639,102.402,51,13,255,9933,97.312,5.120,0.849,0.966
ID312723,312723,0,10.367,266.910,125.346,0,1526,1526,5,1,-10921639,34.237,4,1,255,3321,72.502,2.000,0.902,0.448
ID312729,312729,0,10.372,266.971,125.377,0,1527,1527,5,1,-10921639,34.175,4,1,255,3315,72.698,2.000,0.906,0.447
ID312730,312730,1,21.519,168.256,199.211,0,1527,1527,5,1,-10921639,104.443,40,10,255,10131,102.187,5.114,0.884,0.959
ID312731,312731,2,21.234,281.647,267.854,0,1527,1527,5,1,-10921639,100.969,51,12,255,9794,96.421,5.103,0.849,0.962
ID312732,312732,0,10.401,266.959,125.395,0,1528,1528,5,1,-10921639,34.320,4,1,255,3329,72.951,2.000,0.907,0.447
ID312733,312733,1,21.027,172.402,196.175,0,1528,1528,5,1,-10921639,100.546,37,9,255,9753,100.308,5.101,0.877,0.937
ID312734,312734,2,20.478,284.437,267.568,0,1528,1528,5,1,-10921639,98.979,47,11,255,9601,93.665,5.099,0.844,0.967
ID312736,312736,1,21.016,176.430,193.446,0,1529,1529,5,1,-10921639,100.990,38,9,255,9796,103.102,5.200,0.882,0.918
ID312737,312737,2,21.473,287.177,267.156,0,1529,1529,5,1,-10921639,102.093,51,12,255,9903,97.616,5.146,0.849,0.961
ID312735,312735,0,10.432,266.881,125.412,0,1529,1529,5,1,-10921639,34.433,4,1,255,3340,73.227,2.000,0.907,0.447
ID312740,312740,2,21.478,289.917,266.795,0,1530,1530,5,1,-10921639,102.392,49,11,255,9932,97.278,5.142,0.849,0.966
ID312738,312738,0,10.490,266.826,125.422,0,1530,1530,5,1,-10921639,34.773,4,1,255,3373,73.572,2.000,0.905,0.449
ID312739,312739,1,21.098,180.250,190.957,0,1530,1530,5,1,-10921639,98.526,41,9,255,9557,100.408,5.116,0.877,0.917
ID312741,312741,0,10.418,266.911,125.397,0,1531,1531,5,1,-10921639,34.526,4,1,255,3349,72.936,2.000,0.901,0.449
ID312742,312742,1,21.107,184.098,188.700,0,1531,1531,5,1,-10921639,98.175,37,9,255,9523,101.772,5.126,0.869,0.897
ID312743,312743,2,20.966,292.752,266.256,0,1531,1531,5,1,-10921639,99.907,51,12,255,9691,94.512,5.109,0.847,0.969
ID312744,312744,0,10.416,267.018,125.375,0,1532,1532,5,1,-10921639,34.371,4,1,255,3334,73.007,2.000,0.904,0.447
ID312745,312745,1,20.466,187.723,186.687,0,1532,1532,5,1,-10921639,93.773,34,8,255,9096,99.114,5.145,0.866,0.878
ID312746,312746,2,21.084,295.568,265.778,0,1532,1532,5,1,-10921639,100.402,49,13,255,9739,96.523,5.120,0.850,0.956
ID312748,312748,1,20.827,191.166,184.915,0,1533,1533,5,1,-10921639,94.062,37,8,255,9124,100.626,5.114,0.876,0.873
ID312749,312749,2,21.212,298.409,265.094,0,1533,1533,5,1,-10921639,100.969,47,13,255,9794,96.335,5.110,0.852,0.964
ID312747,312747,0,10.485,267.078,125.315,0,1533,1533,5,1,-10921639,34.660,4,1,255,3362,73.452,2.000,0.897,0.446
ID312752,312752,2,20.821,301.209,264.434,0,1534,1534,5,1,-10921639,100.258,46,12,255,9725,94.844,5.181,0.849,0.971
ID312750,312750,0,10.457,267.079,125.290,0,1534,1534,5,1,-10921639,34.289,4,1,255,3326,73.578,2.000,0.903,0.442
ID312751,312751,1,20.113,194.548,183.264,0,1534,1534,5,1,-10921639,90.278,32,8,255,8757,98.219,5.006,0.877,0.859
ID312753,312753,0,10.561,267.126,125.238,0,1535,1535,5,1,-10921639,34.402,3,1,255,3337,74.491,2.532,0.910,0.440
ID312754,312754,1,20.380,197.649,181.909,0,1535,1535,5,1,-10921639,90.289,33,8,255,8758,99.370,5.077,0.881,0.851
ID312755,312755,2,21.125,304.024,263.731,0,1535,1535,5,1,-10921639,100.433,49,12,255,9742,95.738,5.139,0.849,0.963
ID312756,312756,0,10.525,267.117,125.226,0,1536,1536,5,1,-10921639,34.402,4,1,255,3337,74.291,2.532,0.903,0.440
ID312757,312757,1,19.853,200.601,180.685,0,1536,1536,5,1,-10921639,88.629,30,8,255,8597,97.157,5.127,0.875,0.851
ID312758,312758,2,21.366,306.829,262.923,0,1536,1536,5,1,-10921639,101.268,53,14,255,9823,97.023,5.138,0.849,0.959
ID312760,312760,1,19.526,203.443,179.672,0,1537,1537,5,1,-10921639,86.691,30,8,255,8409,95.751,5.018,0.870,0.843
ID312761,312761,2,21.121,309.628,262.052,0,1537,1537,5,1,-10921639,100.309,51,14,255,9730,95.732,5.071,0.846,0.961
ID312759,312759,0,10.526,267.089,125.228,0,1537,1537,5,1,-10921639,34.309,4,1,255,3328,74.232,2.532,0.909,0.440
ID312764,312764,2,21.072,312.461,261.145,0,1538,1538,5,1,-10921639,100.835,46,12,255,9781,96.154,5.116,0.848,0.963
ID312762,312762,0,10.528,267.109,125.234,0,1538,1538,5,1,-10921639,34.330,4,1,255,3330,74.347,2.532,0.908,0.439
ID312763,312763,1,19.947,206.055,178.828,0,1538,1538,5,1,-10921639,86.928,32,8,255,8432,96.625,5.048,0.875,0.840
ID312765,312765,0,10.582,267.172,125.235,0,1539,1539,5,1,-10921639,34.619,3,1,255,3358,74.601,2.532,0.907,0.442
ID312766,312766,1,20.011,208.526,178.114,0,1539,1539,5,1,-10921639,88.103,31,8,255,8546,98.528,5.002,0.873,0.834
ID312767,312767,2,21.241,315.260,260.221,0,1539,1539,5,1,-10921639,101.557,48,12,255,9851,96.453,5.148,0.849,0.967
ID312768,312768,0,10.597,267.170,125.237,0,1540,1540,5,1,-10921639,34.598,4,1,255,3356,74.658,2.532,0.912,0.442
ID312769,312769,1,19.284,210.713,177.651,0,1540,1540,5,1,-10921639,83.979,30,8,255,8146,95.248,5.050,0.873,0.822
ID312770,312770,2,21.193,317.971,259.225,0,1540,1540,5,1,-10921639,100.629,52,12,255,9761,96.144,5.134,0.849,0.961
ID312772,312772,1,19.169,212.782,177.351,0,1541,1541,5,1,-10921639,83.330,31,8,255,8083,93.856,5.047,0.874,0.828
ID312773,312773,2,20.892,320.653,258.196,0,1541,1541,5,1,-10921639,98.907,48,12,255,9594,95.069,5.053,0.847,0.954
ID312771,312771,0,10.508,267.092,125.263,0,1541,1541,5,1,-10921639,34.258,3,1,255,3323,74.193,2.516,0.907,0.439
ID312776,312776,2,21.084,323.291,257.104,0,1542,1542,5,1,-10921639,100.021,47,14,255,9702,95.875,5.109,0.851,0.959
ID312774,312774,0,10.505,267.089,125.269,0,1542,1542,5,1,-10921639,34.309,3,1,255,3328,74.042,2.506,0.908,0.441
ID312775,312775,1,19.398,214.678,177.197,0,1542,1542,5,1,-10921639,83.938,29,8,255,8142,94.945,4.997,0.875,0.825
ID312777,312777,0,10.485,267.090,125.268,0,1543,1543,5,1,-10921639,34.165,3,1,255,3314,73.935,2.504,0.910,0.440
ID312778,312778,1,19.293,216.341,177.229,0,1543,1543,5,1,-10921639,83.485,29,8,255,8098,95.062,4.981,0.871,0.818
ID312779,312779,2,21.266,325.910,255.999,0,1543,1543,5,1,-10921639,100.412,50,13,255,9740,96.908,5.113,0.850,0.952
ID312780,312780,0,10.420,267.064,125.305,0,1544,1544,5,1,-10921639,34.082,4,1,255,3306,73.329,2.000,0.908,0.442
ID312781,312781,1,18.516,217.907,177.454,0,1544,1544,5,1,-10921639,80.381,31,8,255,7797,90.870,5.019,0.866,0.821
ID312782,312782,2,20.830,328.452,254.868,0,1544,1544,5,1,-10921639,99.072,47,12,255,9610,95.321,5.031,0.849,0.954
ID312784,312784,1,18.875,219.225,177.866,0,1545,1545,5,1,-10921639,81.155,29,8,255,7872,92.394,4.944,0.864,0.814
ID312785,312785,2,20.887,330.966,253.715,0,1545,1545,5,1,-10921639,99.082,47,11,255,9611,94.652,5.106,0.845,0.959
ID312783,312783,0,10.439,267.059,125.329,0,1545,1545,5,1,-10921639,34.227,3,1,255,3320,73.304,2.000,0.906,0.444
ID312788,312788,2,20.433,333.437,252.445,0,1546,1546,5,1,-10921639,98.278,45,12,255,9533,95.331,5.178,0.837,0.940
ID312786,312786,0,10.479,267.085,125.326,0,1546,1546,5,1,-10921639,34.361,4,0,255,3333,73.643,2.000,0.908,0.444
ID312787,312787,1,18.452,220.406,178.388,0,1546,1546,5,1,-10921639,80.371,30,7,255,7796,91.445,4.974,0.864,0.815
ID312789,312789,0,10.496,267.104,125.299,0,1547,1547,5,1,-10921639,34.227,3,1,255,3320,74.052,2.000,0.911,0.441
ID312790,312790,1,19.048,221.414,179.085,0,1547,1547,5,1,-10921639,82.423,30,7,255,7995,94.281,4.967,0.864,0.811
ID312791,312791,2,20.719,335.748,251.177,0,1547,1547,5,1,-10921639,98.361,45,12,255,9541,94.650,5.064,0.829,0.942
ID312792,312792,0,10.505,267.092,125.298,0,1548,1548,5,1,-10921639,34.505,4,1,255,3347,73.908,2.000,0.906,0.444
ID312793,312793,1,19.009,222.289,180.021,0,1548,1548,5,1,-10921639,81.897,29,8,255,7944,93.661,4.957,0.856,0.807
ID312794,312794,2,20.819,338.049,249.950,0,1548,1548,5,1,-10921639,98.794,50,13,255,9583,94.030,5.083,0.831,0.954
ID312796,312796,1,19.181,223.070,181.144,0,1549,1549,5,1,-10921639,82.381,32,7,255,7991,93.891,4.959,0.861,0.812
ID312797,312797,2,20.614,340.247,248.726,0,1549,1549,5,1,-10921639,98.423,51,11,255,9547,93.543,5.045,0.834,0.957
ID312795,312795,0,10.432,267.053,125.319,0,1549,1549,5,1,-10921639,34.103,3,1,255,3308,73.200,2.000,0.911,0.444
ID312800,312800,2,20.470,342.409,247.395,0,1550,1550,5,1,-10921639,98.381,44,11,255,9543,94.664,5.154,0.833,0.944
ID312798,312798,0,10.536,267.097,125.289,0,1550,1550,5,1,-10921639,34.361,4,1,255,3333,74.215,2.000,0.910,0.441
ID312799,312799,1,18.866,223.756,182.506,0,1550,1550,5,1,-10921639,82.722,30,7,255,8024,93.025,4.971,0.857,0.821
ID312801,312801,0,10.598,267.148,125.260,0,1551,1551,5,1,-10921639,34.567,4,1,255,3353,74.645,2.528,0.915,0.442
ID312802,312802,1,19.323,224.241,184.028,0,1551,1551,5,1,-10921639,83.680,32,8,255,8117,93.996,4.970,0.860,0.823
ID312803,312803,2,20.384,344.420,246.129,0,1551,1551,5,1,-10921639,96.660,45,13,255,9376,93.981,5.078,0.831,0.934
ID312804,312804,0,10.605,267.130,125.271,0,1552,1552,5,1,-10921639,34.732,4,1,255,3369,74.618,2.526,0.909,0.443
ID312805,312805,1,19.448,224.755,185.831,0,1552,1552,5,1,-10921639,84.763,33,10,255,8222,94.121,4.981,0.859,0.832
ID312806,312806,2,20.636,346.293,244.927,0,1552,1552,5,1,-10921639,96.979,46,13,255,9407,94.993,5.043,0.830,0.926
ID312808,312808,1,19.831,225.029,187.789,0,1553,1553,5,1,-10921639,86.649,32,9,255,8405,95.636,5.009,0.860,0.838
ID312809,312809,2,20.256,348.091,243.738,0,1553,1553,5,1,-10921639,95.835,46,13,255,9296,92.168,5.039,0.821,0.938
ID312807,312807,0,10.579,267.133,125.250,0,1553,1553,5,1,-10921639,34.567,4,1,255,3353,74.601,2.532,0.910,0.441
ID312812,312812,2,20.024,349.806,242.464,0,1554,1554,5,1,-10921639,95.588,47,11,255,9272,92.235,5.035,0.816,0.931
ID312810,312810,0,10.576,267.156,125.240,0,1554,1554,5,1,-10921639,34.485,3,1,255,3345,74.597,2.532,0.914,0.442
ID312811,312811,1,19.749,225.283,189.993,0,1554,1554,5,1,-10921639,86.711,33,9,255,8411,94.328,5.017,0.859,0.849
ID312813,312813,0,10.563,267.140,125.227,0,1555,1555,5,1,-10921639,34.381,3,1,255,3335,74.475,2.532,0.914,0.441
ID312814,312814,1,19.582,225.501,192.405,0,1555,1555,5,1,-10921639,88.278,39,8,255,8563,95.417,5.128,0.863,0.857
ID312815,312815,2,20.116,351.468,241.309,0,1555,1555,5,1,-10921639,95.907,46,11,255,9303,93.674,5.104,0.821,0.923
ID312816,312816,0,10.529,267.138,125.227,0,1556,1556,5,1,-10921639,34.330,3,1,255,3330,74.366,2.532,0.912,0.440
ID312817,312817,1,20.196,225.682,195.060,0,1556,1556,5,1,-10921639,90.041,35,11,255,8734,95.118,5.088,0.869,0.880
ID312818,312818,2,20.236,352.934,240.222,0,1556,1556,5,1,-10921639,94.794,45,13,255,9195,92.286,5.034,0.826,0.929
ID312820,312820,1,20.751,225.816,197.890,0,1557,1557,5,1,-10921639,92.608,36,12,255,8983,97.779,5.093,0.873,0.883
ID312821,312821,2,20.088,354.327,239.181,0,1557,1557,5,1,-10921639,94.433,50,13,255,9160,91.626,5.054,0.833,0.936
ID312819,312819,0,10.550,267.136,125.223,0,1557,1557,5,1,-10921639,34.351,3,1,255,3332,74.354,2.532,0.916,0.442
ID312824,312824,2,20.295,355.612,238.178,0,1558,1558,5,1,-10921639,94.732,48,12,255,9189,94.181,5.026,0.835,0.915
ID312822,312822,0,10.535,267.128,125.235,0,1558,1558,5,1,-10921639,34.320,3,1,255,3329,74.443,2.532,0.909,0.439
ID312823,312823,1,21.297,225.900,201.042,0,1558,1558,5,1,-10921639,95.784,35,10,255,9291,100.334,5.137,0.876,0.891
ID312825,312825,0,10.582,267.140,125.237,0,1559,1559,5,1,-10921639,34.546,4,1,255,3351,74.584,2.532,0.910,0.441
ID312826,312826,1,20.980,226.016,204.490,0,1559,1559,5,1,-10921639,95.247,36,8,255,9239,99.377,5.075,0.872,0.893
ID312827,312827,2,20.080,356.762,237.264,0,1559,1559,5,1,-10921639,92.897,44,13,255,9011,92.786,5.017,0.837,0.913
ID312828,312828,0,10.556,267.170,125.228,0,1560,1560,5,1,-10921639,34.392,3,1,255,3336,74.598,2.532,0.912,0.440
ID312829,312829,1,21.728,226.096,208.090,0,1560,1560,5,1,-10921639,99.052,41,11,255,9608,101.791,5.131,0.876,0.909
ID312830,312830,2,19.690,357.804,236.430,0,1560,1560,5,1,-10921639,91.351,42,9,255,8861,91.438,5.024,0.836,0.910
ID312832,312832,1,21.662,226.229,211.966,0,1561,1561,5,1,-10921639,99.711,40,10,255,9672,101.053,5.165,0.878,0.923
ID312833,312833,2,19.612,358.724,235.736,0,1561,1561,5,1,-10921639,90.423,42,12,255,8771,90.865,5.016,0.834,0.905
ID312831,312831,0,10.552,267.172,125.225,0,1561,1561,5,1,-10921639,34.289,4,1,255,3326,74.579,2.532,0.918,0.440
ID312836,312836,2,19.649,359.510,235.014,0,1562,1562,5,1,-10921639,90.804,44,12,255,8808,92.127,5.020,0.833,0.896
ID312834,312834,0,10.509,267.156,125.222,0,1562,1562,5,1,-10921639,34.165,3,1,255,3314,74.462,2.532,0.913,0.438
ID312835,312835,1,21.357,226.379,216.070,0,1562,1562,5,1,-10921639,100.351,43,10,255,9734,99.531,5.194,0.876,0.941
ID312837,312837,0,10.521,267.119,125.240,0,1563,1563,5,1,-10921639,34.227,3,1,255,3320,74.401,2.532,0.910,0.438
ID312838,312838,1,21.248,226.580,220.480,0,1563,1563,5,1,-10921639,102.722,40,11,255,9964,100.608,5.198,0.875,0.953
ID312839,312839,2,19.278,360.144,234.444,0,1563,1563,5,1,-10921639,89.041,40,10,255,8637,89.894,5.048,0.833,0.900
ID312840,312840,0,10.485,267.100,125.222,0,1564,1564,5,1,-10921639,34.021,3,1,255,3300,74.223,2.532,0.911,0.437
ID312841,312841,1,22.038,226.835,225.074,0,1564,1564,5,1,-10921639,104.495,50,12,255,10136,101.166,5.194,0.880,0.967
ID312842,312842,2,19.604,360.721,233.954,0,1564,1564,5,1,-10921639,89.660,45,11,255,8697,91.363,4.988,0.832,0.891
ID312848,312848,2,19.349,361.086,233.618,0,1565,1565,5,1,-10921639,88.959,39,10,255,8629,90.382,5.018,0.834,0.895
ID312846,312846,0,10.484,267.099,125.218,0,1565,1565,5,1,-10921639,34.134,4,1,255,3311,74.087,2.531,0.912,0.440
ID312847,312847,1,22.185,227.168,229.952,0,1565,1565,5,1,-10921639,106.000,49,11,255,10282,101.260,5.186,0.882,0.981
ID312844,312844,2,19.286,361.342,233.342,0,1566,1566,5,1,-10921639,89.010,43,9,255,8634,90.676,5.029,0.833,0.892
ID312845,312845,1,21.565,227.618,235.057,0,1566,1566,5,1,-10921639,105.454,48,12,255,10229,99.109,5.213,0.880,0.996
ID312843,312843,0,10.523,267.088,125.232,0,1566,1566,5,1,-10921639,34.227,4,1,255,3320,74.306,2.532,0.911,0.439
ID312849,312849,0,10.496,267.089,125.232,0,1567,1567,5,1,-10921639,34.124,4,1,255,3310,74.249,2.532,0.909,0.438
ID312850,312850,2,19.367,361.522,233.226,0,1567,1567,5,1,-10921639,89.268,43,11,255,8659,91.985,5.003,0.828,0.879
ID312851,312851,1,22.361,228.153,240.368,0,1567,1567,5,1,-10921639,109.938,52,11,255,10664,103.805,5.165,0.882,0.993
ID312852,312852,0,10.513,267.104,125.230,0,1568,1568,5,1,-10921639,34.165,3,1,255,3314,74.276,2.532,0.916,0.440
ID312853,312853,2,19.375,361.517,233.232,0,1568,1568,5,1,-10921639,89.206,42,10,255,8653,92.031,5.002,0.832,0.880
ID312854,312854,1,22.385,228.828,245.893,0,1568,1568,5,1,-10921639,111.701,55,11,255,10835,103.161,5.183,0.890,1.020
ID312860,312860,1,21.889,229.626,251.678,0,1569,1569,5,1,-10921639,111.010,50,12,255,10768,102.436,5.209,0.886,1.018
ID312858,312858,0,10.518,267.090,125.236,0,1569,1569,5,1,-10921639,34.278,3,1,255,3325,74.253,2.531,0.911,0.440
ID312859,312859,2,19.196,361.316,233.395,0,1569,1569,5,1,-10921639,88.845,42,10,255,8618,90.398,5.042,0.832,0.893
ID312856,312856,2,19.419,361.017,233.704,0,1570,1570,5,1,-10921639,89.278,40,11,255,8660,90.314,4.998,0.830,0.897
ID312857,312857,1,21.795,230.557,257.702,0,1570,1570,5,1,-10921639,111.825,55,11,255,10847,101.986,5.213,0.886,1.030
ID312855,312855,0,10.514,267.085,125.238,0,1570,1570,5,1,-10921639,34.093,3,1,255,3307,74.200,2.526,0.917,0.439
ID312861,312861,0,10.503,267.103,125.225,0,1571,1571,5,1,-10921639,34.113,3,1,255,3309,74.244,2.532,0.911,0.438
ID312862,312862,2,19.514,360.571,234.057,0,1571,1571,5,1,-10921639,90.062,44,12,255,8736,91.342,5.006,0.828,0.893
ID312863,312863,1,22.077,231.662,263.927,0,1571,1571,5,1,-10921639,115.010,55,12,255,11156,102.872,5.209,0.889,1.052
ID312864,312864,0,10.481,267.084,125.238,0,1572,1572,5,1,-10921639,34.010,3,1,255,3299,74.094,2.522,0.916,0.439
ID312865,312865,2,19.409,359.917,234.647,0,1572,1572,5,1,-10921639,90.000,42,11,255,8730,89.459,5.016,0.832,0.914
ID312866,312866,1,22.381,232.916,270.296,0,1572,1572,5,1,-10921639,117.340,62,12,255,11382,104.082,5.161,0.890,1.062
ID312868,312868,2,19.675,359.095,235.288,0,1573,1573,5,1,-10921639,91.082,45,12,255,8835,90.289,5.013,0.833,0.917
ID312869,312869,1,22.146,234.308,276.823,0,1573,1573,5,1,-10921639,118.598,56,9,255,11504,104.808,8.689,0.888,1.065
ID312867,312867,0,10.536,267.109,125.242,0,1573,1573,5,1,-10921639,34.124,3,0,255,3310,74.442,2.532,0.919,0.439
ID312872,312872,1,22.222,235.989,283.678,0,1574,1574,5,1,-10921639,119.598,66,8,255,11601,105.203,5.138,0.875,1.061
ID312870,312870,0,10.511,267.127,125.228,0,1574,1574,5,1,-10921639,34.216,3,1,255,3319,74.396,2.532,0.912,0.439
ID312871,312871,2,19.970,358.096,236.145,0,1574,1574,5,1,-10921639,92.392,43,12,255,8962,91.030,5.012,0.835,0.924
ID312873,312873,0,10.538,267.135,125.236,0,1575,1575,5,1,-10921639,34.237,3,1,255,3321,74.436,2.532,0.920,0.441
ID312874,312874,2,20.261,356.935,237.120,0,1575,1575,5,1,-10921639,93.680,43,14,255,9087,92.654,5.022,0.835,0.920
ID312875,312875,1,22.068,237.850,290.575,0,1575,1575,5,1,-10921639,121.557,67,10,255,11791,106.048,5.132,0.865,1.063
ID312876,312876,0,10.579,267.143,125.235,0,1576,1576,5,1,-10921639,34.443,4,1,255,3341,74.551,2.532,0.915,0.441
ID312877,312877,2,20.522,355.594,238.217,0,1576,1576,5,1,-10921639,96.536,50,12,255,9364,94.950,5.025,0.837,0.926
ID312878,312878,1,22.071,239.908,297.606,0,1576,1576,5,1,-10921639,122.763,76,10,255,11908,105.784,5.121,0.863,1.075
ID312880,312880,2,20.264,353.991,239.444,0,1577,1577,5,1,-10921639,96.103,50,11,255,9322,92.223,5.047,0.830,0.945
ID312881,312881,1,21.875,242.245,304.821,0,1577,1577,5,1,-10921639,122.124,78,7,255,11846,104.857,8.717,0.868,1.082
ID312879,312879,0,10.564,267.142,125.241,0,1577,1577,5,1,-10921639,34.381,4,1,255,3335,74.559,2.532,0.915,0.441
ID312884,312884,1,21.967,244.800,312.046,0,1578,1578,5,1,-10921639,125.402,85,10,255,12164,103.713,8.778,0.868,1.124
ID312882,312882,0,10.563,267.146,125.250,0,1578,1578,5,1,-10921639,34.485,4,1,255,3345,74.576,2.530,0.910,0.441
ID312883,312883,2,20.525,352.174,240.868,0,1578,1578,5,1,-10921639,97.155,47,12,255,9424,93.172,5.052,0.821,0.940
ID312885,312885,0,10.527,267.182,125.271,0,1579,1579,5,1,-10921639,34.361,4,1,255,3333,74.148,2.000,0.916,0.443
ID312886,312886,2,20.536,350.113,242.314,0,1579,1579,5,1,-10921639,98.526,49,12,255,9557,93.050,5.095,0.821,0.955
ID312887,312887,1,21.667,247.693,319.455,0,1579,1579,5,1,-10921639,127.495,72,9,255,12367,105.953,8.858,0.848,1.105
ID312888,312888,0,10.525,267.214,125.299,0,1580,1580,5,1,-10921639,34.351,3,1,255,3332,73.946,2.000,0.915,0.444
ID312889,312889,2,20.853,347.725,244.018,0,1580,1580,5,1,-10921639,100.010,46,14,255,9701,94.813,5.098,0.824,0.953
ID312890,312890,1,21.823,251.001,326.922,0,1580,1580,5,1,-10921639,128.144,98,12,255,12430,105.038,8.762,0.840,1.114
ID312892,312892,2,21.371,345.080,245.823,0,1581,1581,5,1,-10921639,103.464,53,16,255,10036,96.391,5.131,0.834,0.976
ID312893,312893,1,21.160,254.646,334.389,0,1581,1581,5,1,-10921639,125.031,85,9,255,12128,106.436,8.866,0.843,1.075
ID312891,312891,0,10.511,267.231,125.317,0,1581,1581,5,1,-10921639,34.577,4,1,255,3354,73.647,2.000,0.913,0.448
ID312896,312896,1,21.161,258.619,341.695,0,1582,1582,5,1,-10921639,122.639,78,8,255,11896,105.663,8.857,0.842,1.061
ID312894,312894,0,10.527,267.236,125.334,0,1582,1582,5,1,-10921639,34.495,3,1,255,3346,73.789,2.000,0.916,0.447
ID312895,312895,2,21.788,342.121,247.696,0,1582,1582,5,1,-10921639,107.546,52,15,255,10432,98.651,5.160,0.843,0.997
ID312897,312897,0,10.515,267.208,125.338,0,1583,1583,5,1,-10921639,34.485,4,1,255,3345,73.878,2.000,0.914,0.446
ID312898,312898,2,21.576,338.760,249.610,0,1583,1583,5,1,-10921639,108.928,55,13,255,10566,97.378,5.209,0.841,1.022
ID312899,312899,1,21.461,263.073,349.062,0,1583,1583,5,1,-10921639,123.680,78,10,255,11997,105.348,8.903,0.867,1.090
ID312900,312900,0,10.538,267.178,125.342,0,1584,1584,5,1,-10921639,34.485,3,1,255,3345,73.989,2.000,0.915,0.445
ID312901,312901,2,21.916,334.999,251.691,0,1584,1584,5,1,-10921639,110.299,58,12,255,10699,99.111,5.169,0.844,1.019
ID312902,312902,1,21.242,267.978,356.085,0,1584,1584,5,1,-10921639,123.918,72,8,255,12020,106.978,8.988,0.863,1.073
ID312904,312904,2,22.212,330.761,253.889,0,1585,1585,5,1,-10921639,113.402,65,11,255,11000,99.163,5.147,0.854,1.053
ID312905,312905,1,21.383,273.442,362.897,0,1585,1585,5,1,-10921639,124.794,70,9,255,12105,108.005,8.976,0.867,1.073
ID312903,312903,0,10.492,267.168,125.357,0,1585,1585,5,1,-10921639,34.443,4,1,255,3341,73.471,2.000,0.913,0.447
ID312908,312908,1,20.982,279.353,369.059,0,1586,1586,5,1,-10921639,123.206,63,8,255,11951,108.110,9.032,0.865,1.057
ID312906,312906,0,10.445,267.169,125.387,0,1586,1586,5,1,-10921639,34.392,4,1,255,3336,73.144,2.000,0.909,0.448
