"VideoAnalysis: Time (s)","VideoAnalysis: X","VideoAnalysis: Y","VideoAnalysis: X Velocity","VideoAnalysis: Y Velocity"
35.4687666667,168.031801527,21.4748835712,-1157.25478078,-374.593547594
35.5021333333,137.39341685,8.66532664189,-1018.1841704,-285.615356326
35.5355,117.928691687,2.68559587637,-1306.1035175,-193.392962973
35.5688666667,48.0321891881,-3.45111878417,-1532.66191504,-111.606107155
35.6022333333,1.96580894449,-6.1583952959,-1419.73228731,3.01007726649
35.6356,-42.8717791456,-3.24813224376,-1360.17791177,116.034745214
35.6689666667,-88.5401581495,2.74992486342,-1276.77182146,197.62837815
35.7023333333,-130.446742152,10.2611656295,-1148.55054695,266.631845869
35.7357,-165.926518066,20.7547971523,-1006.93037283,328.304029715
35.7690666667,-193.774474655,31.6168308458,-971.97053088,400.458581215
35.8024333333,-228.487782283,47.4810380937,-985.848827467,463.427110506
35.8358,-262.604078068,64.7163416123,-913.694199413,462.909003217
35.8691666667,-296.547774138,79.8790761983,-657.64804585,415.933416592
35.9025333333,-303.318154772,91.6613767322,-467.767023277,375.882987181
35.9359,-322.285023352,105.085111215,-418.299606297,328.608269051
35.9692666667,-335.922893787,115.918515412,-267.78552731,222.138324111
36.0026333333,-338.777840562,118.530845743,-151.638029485,141.979087204
36.036,-344.932714741,125.171037643,-50.0409021239,63.4663605853
36.0693666667,-344.932714741,125.171037643,110.861124005,-67.7050977123
36.1027333333,-336.434293031,118.676176923,232.397802457,-141.574636602
36.1361,-325.466089638,113.286191914,258.364171571,-157.025422955
36.1694666667,-319.177559795,108.778860002,292.892577362,-188.459031412
36.2028333333,-312.086691021,104.611536736,493.31839397,-315.476573117
36.2362,-288.434342145,87.3064545998,757.631396635,-435.193234547
36.2695666667,-257.524591032,70.9751126882,932.25039322,-441.790537475
36.3029333333,-224.373692864,59.9106035959,1020.18029137,-478.421527407
36.3363,-190.869756696,39.8646642234,1090.50938347,-511.010014624
36.3696666667,-139.555033958,18.9033429588,849.330546522,-364.018259207
36.4030333333,-133.177558607,15.1349691197,633.80307327,-199.914458465
36.4364,-114.923498142,10.0670014719,903.137180245,-151.630111216
36.4697666667,-84.889105518,5.81444203376,1470.78943906,-136.497114849
36.5031333333,-2.67521713418,1.45109603943,1681.26459119,-134.709565107
36.5365,48.7430959407,-6.03194083788,1312.48603722,-52.2444801662
36.5698666667,71.1607475282,-4.01311263235,1239.35979485,91.89954456
36.6032333333,125.414918189,2.17962767044,1308.79340842,192.097712508
36.6366,166.198976681,7.39325303226,1212.5695794,317.522523465
36.6699666667,207.160898383,24.4735874058,1079.96729205,398.587600925
36.7033333333,238.849955351,38.024992592,913.685538723,371.686584129
36.7367,266.500229506,48.6161610566,792.882841792,351.731928826
36.7700666667,291.302716755,59.7750574023,681.006267052,367.321584684
36.8034333333,313.568786977,74.2209765585,531.762011504,357.182564141
36.8368,327.311327823,84.9008951871,382.91189613,314.308394077
36.8701666667,336.184491708,94.6292276266,313.066606015,276.397249505
36.9035333333,344.472197354,102.900948865,335.830749361,241.321894914
36.9369,363.404214762,113.11147002,231.020108352,140.552393875
36.9702666667,363.404214762,113.11147002,26.1249804817,14.0925030077
37.0036333333,363.7125148,113.12493069,-149.063242795,-89.5088756015
37.037,351.840456027,106.350631128,-278.232054145,-167.078701323
37.0703666667,342.68634191,101.086949419,-332.849171959,-213.139657032
37.1037333333,331.644877285,92.3039993245,-451.471293638,-269.54360287
37.1371,313.705439761,83.1807775144,-609.152776513,-332.314155245
37.1704666667,295.367223199,73.3402597501,-870.470868549,-465.934569526
37.2038333333,251.653014703,49.5358162008,-1024.07715118,-521.545102983
37.2372,219.725009273,32.5019236728,-982.419597219,-416.410866098
37.2705666667,191.308164171,23.6172232825,-1056.94588925,-340.101457929
37.3039333333,149.495155394,12.0597090131,-1146.26143265,-309.308688255
37.3373,114.342877786,0.0970336331202,-1231.68515011,-214.670622297
37.3706666667,69.7629167023,-2.89333187346,-1356.12601851,-106.118330603
37.4040333333,17.3376369894,-4.13830664711,-1310.49758039,-60.8436907161
37.4374,-20.2734632756,-7.51647006184,-1170.42868587,-6.88210509075
37.4707666667,-55.3173860916,-7.00551569061,-1172.35662925,112.871804361
37.5041333333,-105.36632674,1.89015939156,-1034.35525091,197.561975979
37.5375,-112.293121628,3.2846565945,-1184.71252399,348.899927884
37.5708666667,-183.743819313,25.7597247195,-1329.11224317,471.889318495
37.6042333333,-221.937202469,40.7330039888,-947.977063331,437.575417187
37.6376,-238.093264807,53.5404763231,-762.496109923,420.469803762
37.6709666667,-266.869470814,67.8418563413,-706.226508147,411.90822826
37.7043333333,-291.202318203,83.8073868427,-539.467451737,340.42653295
37.7377,-301.437537092,90.2303273313,-412.708594452,276.149791016
37.7710666667,-315.580616473,99.6497238015,-356.013490377,269.696538313
37.8044333333,-326.370853995,109.829374023,-275.848693446,221.327315995
37.8378,-335.929994485,116.708019617,-145.659797781,108.683745932
37.8711666667,-335.929994485,116.708019617,-4.63640333775,0.549487840573
37.9045333333,-335.929994485,116.708019617,126.610675629,-101.439658432
37.9379,-329.323687738,107.698545147,302.048437485,-146.24810329
37.9712666667,-312.291362933,106.702255223,374.671441063,-178.368615014
38.0046333333,-304.658765809,99.082619729,451.830301266,-292.533293138
38.038,-279.670781377,83.9628771568,472.186665121,-330.314562173
38.0713666667,-276.636596163,78.2303954045,587.416017782,-395.856375896
38.1047333333,-244.837945333,58.3758797233,829.473454453,-469.183693819
38.1381,-216.692845213,43.5738384844,953.193724328,-449.6257183
38.1714666667,-184.080528558,28.0088971322,1138.17817112,-407.123666881
38.2048333333,-134.559769323,15.2701190679,1147.78641291,-321.968584086
38.2382,-107.741711207,6.05613666365,1151.69026626,-224.924462159
38.2715666667,-59.9433623982,0.88615067466,1208.68097336,-144.360457691
38.3049333333,-23.4147107579,-2.73487583439,1181.08938128,-85.1252812641
38.3383,13.1723868968,-4.91839102185,1290.22230931,-22.2935180776
38.3716666667,65.6475839455,-5.71224189484,1315.63356588,81.4315534341
38.4050333333,105.955166365,0.563642157476,1215.54891932,189.865675968
38.4384,142.817088114,7.04098284435,1185.2807938,291.019765815
38.4717666667,186.655265101,20.0358580095,1105.01690481,377.742223526
38.5051333333,221.728479004,35.6900043915,915.605391366,376.099629147
38.5385,242.388102609,45.1978701478,849.760228106,365.855323919
38.5718666667,273.492563261,56.2878391089,891.669057218,436.233294946
38.6052333333,312.158399464,78.1358386505,684.292357235,407.316690327
38.6386,321.162912714,86.8259435562,422.717485268,290.611348022
38.6719666667,331.492163802,94.1897578802,374.227506673,246.761176507
38.7053333333,347.355129861,103.140209588,301.978889563,201.867170323
38.7387,354.564767071,109.237836887,165.645611551,119.453501412
38.7720666667,360.065587131,112.562975333,-21.9180227108,-6.74444838155
38.8054333333,350.533988939,107.974877256,-149.213848338,-116.477067336
38.8388,348.616830471,104.153239626,-228.589317956,-201.296251491
38.8721666667,337.656136283,94.4158730451,-355.418023348,-268.347731684
38.9055333333,321.884157541,83.3814691874,-409.530861411,-259.38275967
38.9389,310.42824101,77.0163359301,-472.01233513,-250.04752787
38.9722666667,294.048757644,70.0452379597,-630.552588057,-321.702812998
39.0056333333,267.360794156,55.3241453742,-771.721696313,-387.443651294
39.039,243.040238968,41.0974132098,-923.834350916,-373.262449793
39.0723666667,204.375144913,30.068337008,-1032.08895817,-339.982932057
39.1057333333,172.128012306,19.3585747689,-1086.49195563,-321.613756102
39.1391,133.351497893,8.0157461065,-1173.45428546,-282.466679829
39.1724666667,94.5414298314,-0.767516255519,-1276.24402028,-204.819787193
39.2058333333,46.975907632,-6.93019194529,-1339.85850916,-88.569679045
39.2392,3.96390538765,-6.07115652117,-1354.25040537,18.5182196361
39.2725666667,-46.7765391403,-5.15855503172,-1268.79891476,113.205099276
39.3059333333,-81.7281978,0.224342105464,-1150.22436749,228.328150565
39.3393,-120.793185197,11.3395242283,-1096.08551898,305.248926318
39.3726666667,-155.003619408,23.7458128342,-1037.44903336,298.242445489
39.4060333333,-191.621213705,29.4039611076,-950.639297953,340.647351539
39.4394,-218.641201839,45.2130687961,-846.816472185,408.946871027
39.4727666667,-244.769049314,55.5441585042,-817.025668764,494.595792012
39.5061333333,-278.970288269,83.5907342894,-639.724277246,432.525784779
39.5395,-287.758604522,87.7699647699,-453.08089502,277.339432707
39.5728666667,-305.04090241,97.3572777714,-371.969266921,232.110361784
39.6062333333,-313.952916954,102.489050467,-267.513627177,206.740767678
39.6396,-320.694842752,113.619628138,-213.29826301,125.869608754
39.6729666667,-330.656057403,111.796672257,-90.6573070599,15.1522412712
39.7063333333,-330.729835507,113.486468663,123.569007929,-67.3357976225
39.7397,-316.577414717,106.808370018,193.292352416,-135.329919359
